ID,sch_type,sch_id,sch_name,game_id,game_name,game_info,home,home_s,away_s,away,tnmt_name,date
"2237""",b8,3,5th,4,None,None,Feipanda K,13,4,肉夹馍男队,岭南公开赛公开组,2023-05-13
"2238""",b8,3,5th,5,None,None,老炮儿,9,6,SuperStorm Y,岭南公开赛公开组,2023-05-13
"2239""",b8,3,5th,6,None,None,Feipanda K,13,7,迈克虎男队,岭南公开赛公开组,2023-05-13
"2240""",b8,3,5th,7,5th,None,Feipanda K,13,12,老炮儿,岭南公开赛公开组,2023-05-13
"2241""",i5,4,排名赛,1,3rd,None,SuperStorm,14,6,杭儿疯,岭南公开赛公开组,2023-05-13
"2242""",i5,4,排名赛,2,7th,None,SuperStorm Y,6,13,迈克虎男队,岭南公开赛公开组,2023-05-13
"2243""",i5,4,排名赛,3,T9th,None,红荔枝男队,13,8,肉夹馍男队,岭南公开赛公开组,2023-05-13
"2244""",i5,4,排名赛,4,T9th,None,Pink Dolphins,11,10,虾米哇哥,岭南公开赛公开组,2023-05-13
"2245""",i5,1,一二轮,1,None,None,YJ FLY,8,10,D-FLY,CUDL联赛北京站季前赛,2022-07-09
"2246""",i5,1,一二轮,2,None,None,迈克虎,3,12,大哥,CUDL联赛北京站季前赛,2022-07-09
"2247""",i5,1,一二轮,3,None,None,迈克虎,11,5,YJ FLY,CUDL联赛北京站季前赛,2022-07-09
"2248""",i5,1,一二轮,4,None,None,大哥,12,3,D-FLY,CUDL联赛北京站季前赛,2022-07-09
"2249""",i5,2,三四轮,1,None,None,D-FLY,8,7,迈克虎,CUDL联赛北京站季前赛,2022-07-09
"2250""",i5,2,三四轮,2,None,None,大哥,10,7,YJ FLY,CUDL联赛北京站季前赛,2022-07-09
"2251""",i5,2,三四轮,3,None,None,大哥,8,5,迈克虎,CUDL联赛北京站季前赛,2022-07-09
"2252""",i5,2,三四轮,4,None,None,YJ FLY,6,9,D-FLY,CUDL联赛北京站季前赛,2022-07-09
"2253""",i5,3,五六轮,1,None,None,迈克虎,11,9,YJ FLY,CUDL联赛北京站季前赛,2022-07-09
"2254""",i5,3,五六轮,2,None,None,D-FLY,2,13,大哥,CUDL联赛北京站季前赛,2022-07-09
"2255""",i5,3,五六轮,3,None,None,迈克虎,6,5,D-FLY,CUDL联赛北京站季前赛,2022-07-09
"2256""",i5,3,五六轮,4,None,None,大哥,13,3,YJ FLY,CUDL联赛北京站季前赛,2022-07-09
"2257""",2p4,1,小组赛,1,None,None,庐州,13,11,南医Lancet,长三角ACT FREE邀请赛,2023-04-01
"2258""",2p4,1,小组赛,2,None,None,红皮鸭子,8,13,河海大学,长三角ACT FREE邀请赛,2023-04-01
"2259""",2p4,1,小组赛,3,None,None,同济TJUF,3,13,蓝鲸盐水鸭,长三角ACT FREE邀请赛,2023-04-01
"2260""",2p4,1,小组赛,4,None,None,友行Uplus,12,9,南邮Postman,长三角ACT FREE邀请赛,2023-04-01
"2261""",2p4,1,小组赛,5,None,None,庐州,13,4,红皮鸭子,长三角ACT FREE邀请赛,2023-04-01
"2262""",2p4,1,小组赛,6,None,None,南医Lancet,12,9,河海大学,长三角ACT FREE邀请赛,2023-04-01
"2263""",2p4,1,小组赛,7,None,None,同济TJUF,13,4,友行Uplus,长三角ACT FREE邀请赛,2023-04-01
"2264""",2p4,1,小组赛,8,None,None,蓝鲸盐水鸭,13,3,南邮Postman,长三角ACT FREE邀请赛,2023-04-01
"2265""",2p4,1,小组赛,9,None,None,庐州,13,1,河海大学,长三角ACT FREE邀请赛,2023-04-01
"2266""",2p4,1,小组赛,10,None,None,南医Lancet,12,6,红皮鸭子,长三角ACT FREE邀请赛,2023-04-01
"2267""",2p4,1,小组赛,11,None,None,同济TJUF,13,3,南邮Postman,长三角ACT FREE邀请赛,2023-04-01
"2268""",2p4,1,小组赛,12,None,None,蓝鲸盐水鸭,13,4,友行Uplus,长三角ACT FREE邀请赛,2023-04-01
"2269""",b8,2,淘汰赛,1,None,None,庐州,13,1,南邮Postman,长三角ACT FREE邀请赛,2023-04-01
"2270""",b8,2,淘汰赛,2,None,None,同济TJUF,13,7,河海大学,长三角ACT FREE邀请赛,2023-04-01
"2271""",b8,2,淘汰赛,3,None,None,南医Lancet,12,4,友行Uplus,长三角ACT FREE邀请赛,2023-04-01
"2272""",b8,2,淘汰赛,4,None,None,None,0,0,None,长三角ACT FREE邀请赛,2023-04-01
"2273""",b8,2,淘汰赛,5,None,None,庐州,9,6,同济TJUF,长三角ACT FREE邀请赛,2023-04-01
"2274""",b8,2,淘汰赛,6,None,None,None,0,0,None,长三角ACT FREE邀请赛,2023-04-01
"2275""",b8,2,淘汰赛,7,Final,None,蓝鲸盐水鸭,12,7,庐州,长三角ACT FREE邀请赛,2023-04-01
"2276""",i5,3,排名赛,1,3rd,None,同济TJUF,9,6,南医Lancet,长三角ACT FREE邀请赛,2023-04-01
"2277""",i5,3,排名赛,2,None,None,河海大学,13,5,南邮Postman,长三角ACT FREE邀请赛,2023-04-01
"2278""",i5,3,排名赛,3,None,None,友行Uplus,4,12,红皮鸭子,长三角ACT FREE邀请赛,2023-04-01
"2279""",i5,3,排名赛,4,None,None,河海大学,9,9,友行Uplus,长三角ACT FREE邀请赛,2023-04-01
"2280""",2p3,1,小组赛,1,None,None,南京飞盘,7,13,南体猎户座,幸福江苏俱乐部联赛总决赛,2023-05-21
"2281""",2p3,1,小组赛,2,None,None,枪花,13,3,南体猎户座,幸福江苏俱乐部联赛总决赛,2023-05-21
"2282""",2p3,1,小组赛,3,None,None,枪花,13,2,南体猎户座,幸福江苏俱乐部联赛总决赛,2023-05-21
"2283""",2p3,1,小组赛,4,None,None,滑翔翼,6,5,锡牛Rhinos,幸福江苏俱乐部联赛总决赛,2023-05-21
"2284""",2p3,1,小组赛,5,None,None,新青年,9,6,锡牛Rhinos,幸福江苏俱乐部联赛总决赛,2023-05-21
"2285""",2p3,1,小组赛,6,None,None,新青年,9,5,滑翔翼,幸福江苏俱乐部联赛总决赛,2023-05-21
"2286""",b4,2,淘汰赛,1,None,None,枪花,13,1,滑翔翼,幸福江苏俱乐部联赛总决赛,2023-05-21
"2287""",b4,2,淘汰赛,2,None,None,新青年,13,4,南体猎户座,幸福江苏俱乐部联赛总决赛,2023-05-21
"2288""",b4,2,淘汰赛,3,Final,None,枪花,13,5,新青年,幸福江苏俱乐部联赛总决赛,2023-05-21
"2289""",i3,3,排名赛,1,3rd,None,滑翔翼,4,11,南体猎户座,幸福江苏俱乐部联赛总决赛,2023-05-21
"2290""",i3,3,排名赛,2,5th,None,南京飞盘,10,11,锡牛Rhinos,幸福江苏俱乐部联赛总决赛,2023-05-21
"2291""",3p4,1,精英组,1,None,None,老炮儿,12,4,Pink Dolphins,上海公开赛公开组,2023-06-03
"2292""",3p4,1,精英组,2,None,None,HK Open,8,9,Wind Wizards,上海公开赛公开组,2023-06-03
"2293""",3p4,1,精英组,3,None,None,Chuchai,12,7,Equators,上海公开赛公开组,2023-06-03
"2294""",3p4,1,精英组,4,None,None,SuperStorm,13,8,老杆子,上海公开赛公开组,2023-06-03
"2295""",3p4,1,精英组,5,None,None,Flash,13,2,Dark Raven,上海公开赛公开组,2023-06-03
"2296""",3p4,1,精英组,6,None,None,迈克虎男队,10,7,联合国,上海公开赛公开组,2023-06-03
"2297""",3p4,1,精英组,7,None,None,Chuchai,13,6,老杆子,上海公开赛公开组,2023-06-03
"2298""",3p4,1,精英组,8,None,None,SuperStorm,13,4,Equators,上海公开赛公开组,2023-06-03
"2299""",3p4,1,精英组,9,None,None,老炮儿,10,6,Wind Wizards,上海公开赛公开组,2023-06-03
"2300""",3p4,1,精英组,10,None,None,HK Open,13,4,Pink Dolphins,上海公开赛公开组,2023-06-03
"2301""",3p4,1,精英组,11,None,None,Flash,13,4,联合国,上海公开赛公开组,2023-06-03
"2302""",3p4,1,精英组,12,None,None,迈克虎男队,13,2,Dark Raven,上海公开赛公开组,2023-06-03
"2303""",3p4,1,精英组,13,None,None,Flash,13,4,迈克虎男队,上海公开赛公开组,2023-06-03
"2304""",3p4,1,精英组,14,None,None,联合国,9,7,Dark Raven,上海公开赛公开组,2023-06-03
"2305""",3p4,1,精英组,15,None,None,SuperStorm,9,9,Chuchai,上海公开赛公开组,2023-06-03
"2306""",3p4,1,精英组,16,None,None,老杆子,11,8,Equators,上海公开赛公开组,2023-06-03
"2307""",3p4,1,精英组,17,None,None,老炮儿,9,6,HK Open,上海公开赛公开组,2023-06-03
"2308""",3p4,1,精英组,18,None,None,Wind Wizards,13,5,Pink Dolphins,上海公开赛公开组,2023-06-03
"2309""",2p4,2,挑战组,1,None,None,杭儿疯,13,1,XUS,上海公开赛公开组,2023-06-03
"2310""",2p4,2,挑战组,2,None,None,Swingman,7,9,同济河豚,上海公开赛公开组,2023-06-03
"2311""",2p4,2,挑战组,3,None,None,二炮儿,7,13,西体V7男队,上海公开赛公开组,2023-06-03
"2312""",2p4,2,挑战组,4,None,None,黑猫男队,13,4,邮差,上海公开赛公开组,2023-06-03
"2313""",2p4,2,挑战组,5,None,None,杭儿疯,12,4,同济河豚,上海公开赛公开组,2023-06-03
"2314""",2p4,2,挑战组,6,None,None,Swingman,5,7,XUS,上海公开赛公开组,2023-06-03
"2315""",2p4,2,挑战组,7,None,None,二炮儿,7,8,邮差,上海公开赛公开组,2023-06-03
"2316""",2p4,2,挑战组,8,None,None,黑猫男队,7,12,西体V7男队,上海公开赛公开组,2023-06-03
"2317""",2p4,2,挑战组,9,None,None,杭儿疯,10,9,Swingman,上海公开赛公开组,2023-06-03
"2318""",2p4,2,挑战组,10,None,None,同济河豚,13,2,XUS,上海公开赛公开组,2023-06-03
"2319""",2p4,2,挑战组,11,None,None,二炮儿,9,7,黑猫男队,上海公开赛公开组,2023-06-03
"2320""",2p4,2,挑战组,12,None,None,邮差,3,13,西体V7男队,上海公开赛公开组,2023-06-03
"2321""",i3,3,交流赛,1,None,None,Flash,6,13,Chuchai,上海公开赛公开组,2023-06-03
"2322""",i3,3,交流赛,2,None,None,老炮儿,12,11,SuperStorm,上海公开赛公开组,2023-06-03
"2323""",b12,4,淘汰赛,1,None,None,老杆子,10,9,西体V7男队,上海公开赛公开组,2023-06-03
"2324""",b12,4,淘汰赛,2,None,None,Wind Wizards,11,7,黑猫男队,上海公开赛公开组,2023-06-03
"2325""",b12,4,淘汰赛,3,None,None,迈克虎男队,13,3,同济河豚,上海公开赛公开组,2023-06-03
"2326""",b12,4,淘汰赛,4,None,None,HK Open,10,9,杭儿疯,上海公开赛公开组,2023-06-03
"2327""",b12,4,淘汰赛,5,None,None,Chuchai,15,8,老杆子,上海公开赛公开组,2023-06-03
"2328""",b12,4,淘汰赛,6,None,None,Flash,8,7,Wind Wizards,上海公开赛公开组,2023-06-03
"2329""",b12,4,淘汰赛,7,None,None,SuperStorm,8,10,迈克虎男队,上海公开赛公开组,2023-06-03
"2330""",b12,4,淘汰赛,8,None,None,老炮儿,12,8,HK Open,上海公开赛公开组,2023-06-03
"2331""",b12,4,淘汰赛,9,None,None,Chuchai,15,8,Flash,上海公开赛公开组,2023-06-03
"2332""",b12,4,淘汰赛,10,None,None,老炮儿,15,14,迈克虎男队,上海公开赛公开组,2023-06-03
"2333""",b12,4,淘汰赛,11,Final,None,Chuchai,15,9,老炮儿,上海公开赛公开组,2023-06-03
"2334""",b12,5,9th,1,None,None,联合国,12,4,Swingman,上海公开赛公开组,2023-06-03
"2335""",b12,5,9th,2,None,None,Pink Dolphins,13,5,二炮儿,上海公开赛公开组,2023-06-03
"2336""",b12,5,9th,3,None,None,Dark Raven,7,6,XUS,上海公开赛公开组,2023-06-03
"2337""",b12,5,9th,4,None,None,Equators,11,10,邮差,上海公开赛公开组,2023-06-03
"2338""",b12,5,9th,5,None,None,联合国,15,6,黑猫男队,上海公开赛公开组,2023-06-03
"2339""",b12,5,9th,6,None,None,Pink Dolphins,8,11,西体V7男队,上海公开赛公开组,2023-06-03
"2340""",b12,5,9th,7,None,None,Dark Raven,5,12,杭儿疯,上海公开赛公开组,2023-06-03
"2341""",b12,5,9th,8,None,None,Equators,6,11,同济河豚,上海公开赛公开组,2023-06-03
"2342""",b12,5,9th,9,None,None,联合国,13,11,西体V7男队,上海公开赛公开组,2023-06-03
"2343""",b12,5,9th,10,None,None,杭儿疯,11,10,同济河豚,上海公开赛公开组,2023-06-03
"2344""",b12,5,9th,11,9th,None,杭儿疯,11,10,联合国,上海公开赛公开组,2023-06-03
"2345""",1p4,6,17th,1,None,None,Swingman,11,10,二炮儿,上海公开赛公开组,2023-06-03
"2346""",1p4,6,17th,2,None,None,邮差,7,9,XUS,上海公开赛公开组,2023-06-03
"2347""",1p4,6,17th,3,None,None,Swingman,9,7,XUS,上海公开赛公开组,2023-06-03
"2348""",1p4,6,17th,4,None,None,邮差,10,13,二炮儿,上海公开赛公开组,2023-06-03
"2349""",1p4,6,17th,5,None,None,Swingman,12,2,邮差,上海公开赛公开组,2023-06-03
"2350""",1p4,6,17th,6,None,None,XUS,3,6,二炮儿,上海公开赛公开组,2023-06-03
"2351""",b4,7,5th,1,None,None,Wind Wizards,12,8,老杆子,上海公开赛公开组,2023-06-03
"2352""",b4,7,5th,2,None,None,SuperStorm,11,14,HK Open,上海公开赛公开组,2023-06-03
"2353""",b4,7,5th,3,5th,None,Wind Wizards,11,5,SuperStorm,上海公开赛公开组,2023-06-03
"2354""",b4,8,13th,1,None,None,Pink Dolphins,10,11,黑猫男队,上海公开赛公开组,2023-06-03
"2355""",b4,8,13th,2,None,None,Equators,9,7,Dark Raven,上海公开赛公开组,2023-06-03
"2356""",b4,8,13th,3,13th,None,Equators,11,8,黑猫男队,上海公开赛公开组,2023-06-03
"2357""",3p4,1,精英组,1,None,None,Lumos,13,9,FAYE,上海公开赛女子组,2023-06-03
"2358""",3p4,1,精英组,2,None,None,还可以,10,8,Share-RJM,上海公开赛女子组,2023-06-03
"2359""",3p4,1,精英组,3,None,None,京妞儿,12,5,Suns,上海公开赛女子组,2023-06-03
"2360""",3p4,1,精英组,4,None,None,Beebird,13,6,Falcons,上海公开赛女子组,2023-06-03
"2361""",3p4,1,精英组,5,None,None,MegaMad,10,7,Shero,上海公开赛女子组,2023-06-03
"2362""",3p4,1,精英组,6,None,None,Sirens,10,9,小潘西,上海公开赛女子组,2023-06-03
"2363""",3p4,1,精英组,7,None,None,京妞儿,8,7,Falcons,上海公开赛女子组,2023-06-03
"2364""",3p4,1,精英组,8,None,None,Beebird,13,3,Suns,上海公开赛女子组,2023-06-03
"2365""",3p4,1,精英组,9,None,None,Lumos,11,4,Share-RJM,上海公开赛女子组,2023-06-03
"2366""",3p4,1,精英组,10,None,None,还可以,8,9,FAYE,上海公开赛女子组,2023-06-03
"2367""",3p4,1,精英组,11,None,None,MegaMad,8,8,小潘西,上海公开赛女子组,2023-06-03
"2368""",3p4,1,精英组,12,None,None,Sirens,9,8,Shero,上海公开赛女子组,2023-06-03
"2369""",3p4,1,精英组,13,None,None,MegaMad,7,6,Sirens,上海公开赛女子组,2023-06-03
"2370""",3p4,1,精英组,14,None,None,小潘西,10,6,Shero,上海公开赛女子组,2023-06-03
"2371""",3p4,1,精英组,15,None,None,京妞儿,6,13,Beebird,上海公开赛女子组,2023-06-03
"2372""",3p4,1,精英组,16,None,None,Falcons,9,7,Suns,上海公开赛女子组,2023-06-03
"2373""",3p4,1,精英组,17,None,None,Lumos,9,8,还可以,上海公开赛女子组,2023-06-03
"2374""",3p4,1,精英组,18,None,None,Share-RJM,9,7,FAYE,上海公开赛女子组,2023-06-03
"2375""",i5,9,排名赛,1,3rd,None,迈克虎男队,11,9,Flash,上海公开赛公开组,2023-06-03
"2376""",i5,9,排名赛,2,7th,None,HK Open,15,4,老杆子,上海公开赛公开组,2023-06-03
"2377""",i5,9,排名赛,3,11th,None,西体V7男队,15,8,同济河豚,上海公开赛公开组,2023-06-03
"2378""",i5,9,排名赛,4,15th,None,Pink Dolphins,12,4,Dark Raven,上海公开赛公开组,2023-06-03
"2379""",2p4,2,挑战组,1,None,None,Lay-D,8,9,LEPAN,上海公开赛女子组,2023-06-03
"2380""",2p4,2,挑战组,2,None,None,雾都猫飒,9,5,Flamingirls,上海公开赛女子组,2023-06-03
"2381""",2p4,2,挑战组,3,None,None,GDX,13,0,Blue Dolphins,上海公开赛女子组,2023-06-03
"2382""",2p4,2,挑战组,4,None,None,Asta,11,5,Fireflies,上海公开赛女子组,2023-06-03
"2383""",2p4,2,挑战组,5,None,None,Lay-D,8,2,Flamingirls,上海公开赛女子组,2023-06-03
"2384""",2p4,2,挑战组,6,None,None,雾都猫飒,10,5,LEPAN,上海公开赛女子组,2023-06-03
"2385""",2p4,2,挑战组,7,None,None,GDX,7,3,Fireflies,上海公开赛女子组,2023-06-03
"2386""",2p4,2,挑战组,8,None,None,Asta,12,5,Blue Dolphins,上海公开赛女子组,2023-06-03
"2387""",2p4,2,挑战组,9,None,None,Lay-D,8,10,雾都猫飒,上海公开赛女子组,2023-06-03
"2388""",2p4,2,挑战组,10,None,None,Flamingirls,7,10,LEPAN,上海公开赛女子组,2023-06-03
"2389""",2p4,2,挑战组,11,None,None,GDX,10,5,Asta,上海公开赛女子组,2023-06-03
"2390""",2p4,2,挑战组,12,None,None,Fireflies,8,3,Blue Dolphins,上海公开赛女子组,2023-06-03
"2391""",i3,3,交流赛,1,None,None,Beebird,11,10,京妞儿,上海公开赛女子组,2023-06-03
"2392""",i3,3,交流赛,2,None,None,Lumos,4,8,MegaMad,上海公开赛女子组,2023-06-03
"2393""",b12,4,淘汰赛,1,None,None,还可以,13,4,雾都猫飒,上海公开赛女子组,2023-06-03
"2394""",b12,4,淘汰赛,2,None,None,小潘西,13,3,Asta,上海公开赛女子组,2023-06-03
"2395""",b12,4,淘汰赛,3,None,None,Sirens,13,1,LEPAN,上海公开赛女子组,2023-06-03
"2396""",b12,4,淘汰赛,4,None,None,Falcons,10,3,GDX,上海公开赛女子组,2023-06-03
"2397""",b12,4,淘汰赛,5,None,None,MegaMad,13,8,还可以,上海公开赛女子组,2023-06-03
"2398""",b12,4,淘汰赛,6,None,None,Lumos,4,14,小潘西,上海公开赛女子组,2023-06-03
"2399""",b12,4,淘汰赛,7,None,None,Sirens,11,9,京妞儿,上海公开赛女子组,2023-06-03
"2400""",b12,4,淘汰赛,8,None,None,Beebird,13,5,Falcons,上海公开赛女子组,2023-06-03
"2401""",b12,4,淘汰赛,9,None,None,MegaMad,11,9,小潘西,上海公开赛女子组,2023-06-03
"2402""",b12,4,淘汰赛,10,None,None,Beebird,14,11,Sirens,上海公开赛女子组,2023-06-03
"2403""",b12,4,淘汰赛,11,Final,None,MegaMad,9,8,Beebird,上海公开赛女子组,2023-06-03
"2404""",b12,5,9th,1,None,None,FAYE,13,2,Flamingirls,上海公开赛女子组,2023-06-03
"2405""",b12,5,9th,2,None,None,Shero,13,1,Fireflies,上海公开赛女子组,2023-06-03
"2406""",b12,5,9th,3,None,None,Suns,12,6,Lay-D,上海公开赛女子组,2023-06-03
"2407""",b12,5,9th,4,None,None,Share-RJM,13,0,Blue Dolphins,上海公开赛女子组,2023-06-03
"2408""",b12,5,9th,5,None,None,FAYE,11,7,Asta,上海公开赛女子组,2023-06-03
"2409""",b12,5,9th,6,None,None,Shero,9,7,雾都猫飒,上海公开赛女子组,2023-06-03
"2410""",b12,5,9th,7,None,None,Suns,14,8,GDX,上海公开赛女子组,2023-06-03
"2411""",b12,5,9th,8,None,None,Share-RJM,15,3,LEPAN,上海公开赛女子组,2023-06-03
"2412""",b12,5,9th,9,None,None,FAYE,10,11,Shero,上海公开赛女子组,2023-06-03
"2413""",b12,5,9th,10,None,None,Share-RJM,13,9,Suns,上海公开赛女子组,2023-06-03
"2414""",b12,5,9th,11,9th,None,Share-RJM,11,8,Shero,上海公开赛女子组,2023-06-03
"2415""",1p4,6,17th,1,None,None,Blue Dolphins,5,11,Lay-D,上海公开赛女子组,2023-06-03
"2416""",1p4,6,17th,2,None,None,Flamingirls,8,8,Fireflies,上海公开赛女子组,2023-06-03
"2417""",1p4,6,17th,3,None,None,Blue Dolphins,6,9,Fireflies,上海公开赛女子组,2023-06-03
"2418""",1p4,6,17th,4,None,None,Flamingirls,7,12,Lay-D,上海公开赛女子组,2023-06-03
"2419""",1p4,6,17th,5,None,None,Blue Dolphins,5,9,Flamingirls,上海公开赛女子组,2023-06-03
"2420""",1p4,6,17th,6,None,None,Fireflies,4,10,Lay-D,上海公开赛女子组,2023-06-03
"2421""",b4,7,5th,1,None,None,京妞儿,15,9,还可以,上海公开赛女子组,2023-06-03
"2422""",b4,7,5th,2,None,None,Falcons,11,7,Lumos,上海公开赛女子组,2023-06-03
"2423""",b4,7,5th,3,5th,None,京妞儿,15,2,Falcons,上海公开赛女子组,2023-06-03
"2424""",b4,8,13th,1,None,None,GDX,14,2,LEPAN,上海公开赛女子组,2023-06-03
"2425""",b4,8,13th,2,None,None,Asta,12,5,雾都猫飒,上海公开赛女子组,2023-06-03
"2426""",b4,8,13th,3,13th,None,GDX,8,7,Asta,上海公开赛女子组,2023-06-03
"2427""",i5,9,排名赛,1,3rd,None,小潘西,9,7,Sirens,上海公开赛女子组,2023-06-03
"2428""",i5,9,排名赛,2,7th,None,Lumos,6,5,还可以,上海公开赛女子组,2023-06-03
"2429""",i5,9,排名赛,3,11th,None,Suns,15,3,FAYE,上海公开赛女子组,2023-06-03
"2430""",i5,9,排名赛,4,15th,None,雾都猫飒,15,3,LEPAN,上海公开赛女子组,2023-06-03
"2431""",i9,2,第二轮,1,None,None,悟空,13,1,辣骄,CDUL成都飞盘超级联赛,2023-05-29
"2432""",i9,2,第二轮,2,None,None,Gobro,8,7,麻将,CDUL成都飞盘超级联赛,2023-05-29
"2433""",i9,2,第二轮,3,None,None,飞盘大师,8,11,礼拜武,CDUL成都飞盘超级联赛,2023-05-29
"2434""",i9,2,第二轮,4,None,None,要啥自行车,13,6,超光速Simurgh,CDUL成都飞盘超级联赛,2023-05-29
"2435""",i9,2,第二轮,5,None,None,Feipanda J,13,4,礼拜武二十,CDUL成都飞盘超级联赛,2023-05-29
"2436""",i9,2,第二轮,6,None,None,C+,11,13,摆南,CDUL成都飞盘超级联赛,2023-05-29
"2437""",i9,2,第二轮,7,None,None,None,0,0,None,CDUL成都飞盘超级联赛,2023-05-29
"2438""",i9,2,第二轮,8,None,None,None,0,0,None,CDUL成都飞盘超级联赛,2023-05-29
"2439""",i9,1,一二轮,1,None,None,吸铁石,1,11,全糖加冰,唐山邀请赛,2023-04-15
"2440""",i9,1,一二轮,2,None,None,ISU,6,9,COD,唐山邀请赛,2023-04-15
"2441""",i9,1,一二轮,3,None,None,河北医科大医路飞B,7,5,可以,唐山邀请赛,2023-04-15
"2442""",i9,1,一二轮,4,None,None,GDY,11,4,JN SPRING,唐山邀请赛,2023-04-15
"2443""",i9,1,一二轮,5,None,None,全糖加冰,11,4,D-FLY F,唐山邀请赛,2023-04-15
"2444""",i9,1,一二轮,6,None,None,ISU,5,11,河北医科大医路飞,唐山邀请赛,2023-04-15
"2445""",i9,1,一二轮,7,None,None,吸铁石,5,11,可以,唐山邀请赛,2023-04-15
"2446""",i9,1,一二轮,8,None,None,GDY,11,9,COD,唐山邀请赛,2023-04-15
"2447""",i9,2,三四轮,1,None,None,D-FLY F,8,3,河北医科大医路飞B,唐山邀请赛,2023-04-15
"2448""",i9,2,三四轮,2,None,None,JN SPRING,5,8,河北医科大医路飞,唐山邀请赛,2023-04-15
"2449""",i9,2,三四轮,3,None,None,COD,8,5,JN SPRING,唐山邀请赛,2023-04-15
"2450""",i9,2,三四轮,4,None,None,吸铁石,4,10,河北医科大医路飞B,唐山邀请赛,2023-04-15
"2451""",i9,2,三四轮,5,None,None,ISU,0,11,GDY,唐山邀请赛,2023-04-15
"2452""",i9,2,三四轮,6,None,None,全糖加冰,6,8,可以,唐山邀请赛,2023-04-15
"2453""",i9,2,三四轮,7,None,None,吸铁石,2,10,D-FLY F,唐山邀请赛,2023-04-15
"2454""",i9,2,三四轮,8,None,None,COD,6,8,河北医科大医路飞,唐山邀请赛,2023-04-15
"2455""",i9,3,五六轮,1,None,None,JN SPRING,8,4,ISU,唐山邀请赛,2023-04-15
"2456""",i9,3,五六轮,2,None,None,河北医科大医路飞B,4,5,GDY,唐山邀请赛,2023-04-15
"2457""",i9,3,五六轮,3,None,None,GDY,7,5,河北医科大医路飞,唐山邀请赛,2023-04-15
"2458""",i9,3,五六轮,4,None,None,D-FLY F,5,9,可以,唐山邀请赛,2023-04-15
"2459""",i9,3,五六轮,5,None,None,None,0,0,None,唐山邀请赛,2023-04-15
"2460""",i9,3,五六轮,6,None,None,None,0,0,None,唐山邀请赛,2023-04-15
"2461""",i9,3,五六轮,7,None,None,None,0,0,None,唐山邀请赛,2023-04-15
"2462""",i9,3,五六轮,8,None,None,None,0,0,None,唐山邀请赛,2023-04-15
"2463""",b6,4,淘汰赛,1,None,None,河北医科大医路飞,13,3,D-FLY F,唐山邀请赛,2023-04-15
"2464""",b6,4,淘汰赛,2,None,None,COD,8,7,可以,唐山邀请赛,2023-04-15
"2465""",b6,4,淘汰赛,3,None,None,GDY,5,8,河北医科大医路飞,唐山邀请赛,2023-04-15
"2466""",b6,4,淘汰赛,4,None,None,全糖加冰,8,10,COD,唐山邀请赛,2023-04-15
"2467""",b6,4,淘汰赛,5,Final,None,河北医科大医路飞,11,5,COD,唐山邀请赛,2023-04-15
"2468""",b4,5,7th,1,None,None,河北医科大医路飞B,13,2,ISU,唐山邀请赛,2023-04-15
"2469""",b4,5,7th,2,None,None,JN SPRING,10,6,吸铁石,唐山邀请赛,2023-04-15
"2470""",b4,5,7th,3,7th,None,河北医科大医路飞B,9,2,JN SPRING,唐山邀请赛,2023-04-15
"2471""",i3,6,排名赛,1,3rd,None,GDY,8,7,全糖加冰,唐山邀请赛,2023-04-15
"2472""",i3,6,排名赛,2,5th,None,可以,9,5,D-FLY F,唐山邀请赛,2023-04-15
"2473""",i9,1,小组赛,1,None,None,大橘,3,6,Great WoW,宁波市俱乐部公开赛,2023-05-07
"2474""",i9,1,小组赛,2,None,None,智加,3,11,NO HURRY,宁波市俱乐部公开赛,2023-05-07
"2475""",i9,1,小组赛,3,None,None,扑李四,8,6,Kemi,宁波市俱乐部公开赛,2023-05-07
"2476""",i9,1,小组赛,4,None,None,江北UPWARD,2,9,人菜瘾大,宁波市俱乐部公开赛,2023-05-07
"2477""",i9,1,小组赛,5,None,None,大橘,3,6,江北UPWARD,宁波市俱乐部公开赛,2023-05-07
"2478""",i9,1,小组赛,6,None,None,智加,1,9,扑李四,宁波市俱乐部公开赛,2023-05-07
"2479""",i9,1,小组赛,7,None,None,NO HURRY,9,6,Kemi,宁波市俱乐部公开赛,2023-05-07
"2480""",i9,1,小组赛,8,None,None,Great WoW,5,5,人菜瘾大,宁波市俱乐部公开赛,2023-05-07
"2481""",i5,2,交叉赛,1,None,None,大橘,6,2,智加,宁波市俱乐部公开赛,2023-05-07
"2482""",i5,2,交叉赛,2,None,None,江北UPWARD,5,9,扑李四,宁波市俱乐部公开赛,2023-05-07
"2483""",i5,2,交叉赛,3,None,None,人菜瘾大,4,5,Kemi,宁波市俱乐部公开赛,2023-05-07
"2484""",i5,2,交叉赛,4,None,None,Great WoW,3,11,NO HURRY,宁波市俱乐部公开赛,2023-05-07
"2485""",b8,3,淘汰赛,1,None,None,扑李四,12,1,江北UPWARD,宁波市俱乐部公开赛,2023-05-07
"2486""",b8,3,淘汰赛,2,None,None,人菜瘾大,11,5,大橘,宁波市俱乐部公开赛,2023-05-07
"2487""",b8,3,淘汰赛,3,None,None,Kemi,9,8,Great WoW,宁波市俱乐部公开赛,2023-05-07
